region_code	region_id	parent_region_id	sido_cd	sgg_cd	umd_cd	ri_cd	name	level
1100000000	11	null	11	000	000	00	서울특별시	1
1111000000	11110	11	11	110	000	00	서울특별시 종로구	2
1111010100	11110101	11110	11	110	101	00	서울특별시 종로구 청운동	3
1111010200	11110102	11110	11	110	102	00	서울특별시 종로구 신교동	3
1111010300	11110103	11110	11	110	103	00	서울특별시 종로구 궁정동	3
1111010400	11110104	11110	11	110	104	00	서울특별시 종로구 효자동	3
1111010500	11110105	11110	11	110	105	00	서울특별시 종로구 창성동	3
1111010600	11110106	11110	11	110	106	00	서울특별시 종로구 통의동	3
1111010700	11110107	11110	11	110	107	00	서울특별시 종로구 적선동	3
1111010800	11110108	11110	11	110	108	00	서울특별시 종로구 통인동	3
1111010900	11110109	11110	11	110	109	00	서울특별시 종로구 누상동	3
1111011000	11110110	11110	11	110	110	00	서울특별시 종로구 누하동	3
1111011100	11110111	11110	11	110	111	00	서울특별시 종로구 옥인동	3
1111011200	11110112	11110	11	110	112	00	서울특별시 종로구 체부동	3
1111011300	11110113	11110	11	110	113	00	서울특별시 종로구 필운동	3
1111011400	11110114	11110	11	110	114	00	서울특별시 종로구 내자동	3
1111011500	11110115	11110	11	110	115	00	서울특별시 종로구 사직동	3
1111011600	11110116	11110	11	110	116	00	서울특별시 종로구 도렴동	3
1111011700	11110117	11110	11	110	117	00	서울특별시 종로구 당주동	3
1111011800	11110118	11110	11	110	118	00	서울특별시 종로구 내수동	3
1111011900	11110119	11110	11	110	119	00	서울특별시 종로구 세종로	3
1111012000	11110120	11110	11	110	120	00	서울특별시 종로구 신문로1가	3
1111012100	11110121	11110	11	110	121	00	서울특별시 종로구 신문로2가	3
1111012200	11110122	11110	11	110	122	00	서울특별시 종로구 청진동	3
1111012300	11110123	11110	11	110	123	00	서울특별시 종로구 서린동	3
1111012400	11110124	11110	11	110	124	00	서울특별시 종로구 수송동	3
1111012500	11110125	11110	11	110	125	00	서울특별시 종로구 중학동	3
1111012600	11110126	11110	11	110	126	00	서울특별시 종로구 종로1가	3
1111012700	11110127	11110	11	110	127	00	서울특별시 종로구 공평동	3
1111012800	11110128	11110	11	110	128	00	서울특별시 종로구 관훈동	3
1111012900	11110129	11110	11	110	129	00	서울특별시 종로구 견지동	3
1111013000	11110130	11110	11	110	130	00	서울특별시 종로구 와룡동	3
1111013100	11110131	11110	11	110	131	00	서울특별시 종로구 권농동	3
1111013200	11110132	11110	11	110	132	00	서울특별시 종로구 운니동	3
1111013300	11110133	11110	11	110	133	00	서울특별시 종로구 익선동	3
1111013400	11110134	11110	11	110	134	00	서울특별시 종로구 경운동	3
1111013500	11110135	11110	11	110	135	00	서울특별시 종로구 관철동	3
1111013600	11110136	11110	11	110	136	00	서울특별시 종로구 인사동	3
1111013700	11110137	11110	11	110	137	00	서울특별시 종로구 낙원동	3
1111013800	11110138	11110	11	110	138	00	서울특별시 종로구 종로2가	3
1111013900	11110139	11110	11	110	139	00	서울특별시 종로구 팔판동	3
1111014000	11110140	11110	11	110	140	00	서울특별시 종로구 삼청동	3
1111014100	11110141	11110	11	110	141	00	서울특별시 종로구 안국동	3
1111014200	11110142	11110	11	110	142	00	서울특별시 종로구 소격동	3
1111014300	11110143	11110	11	110	143	00	서울특별시 종로구 화동	3
1111014400	11110144	11110	11	110	144	00	서울특별시 종로구 사간동	3
1111014500	11110145	11110	11	110	145	00	서울특별시 종로구 송현동	3
1111014600	11110146	11110	11	110	146	00	서울특별시 종로구 가회동	3
1111014700	11110147	11110	11	110	147	00	서울특별시 종로구 재동	3
1111014800	11110148	11110	11	110	148	00	서울특별시 종로구 계동	3
1111014900	11110149	11110	11	110	149	00	서울특별시 종로구 원서동	3
1111015000	11110150	11110	11	110	150	00	서울특별시 종로구 훈정동	3
1111015100	11110151	11110	11	110	151	00	서울특별시 종로구 묘동	3
1111015200	11110152	11110	11	110	152	00	서울특별시 종로구 봉익동	3
1111015300	11110153	11110	11	110	153	00	서울특별시 종로구 돈의동	3
1111015400	11110154	11110	11	110	154	00	서울특별시 종로구 장사동	3
1111015500	11110155	11110	11	110	155	00	서울특별시 종로구 관수동	3
1111015600	11110156	11110	11	110	156	00	서울특별시 종로구 종로3가	3
1111015700	11110157	11110	11	110	157	00	서울특별시 종로구 인의동	3
1111015800	11110158	11110	11	110	158	00	서울특별시 종로구 예지동	3
1111015900	11110159	11110	11	110	159	00	서울특별시 종로구 원남동	3
1111016000	11110160	11110	11	110	160	00	서울특별시 종로구 연지동	3
1111016100	11110161	11110	11	110	161	00	서울특별시 종로구 종로4가	3
1111016200	11110162	11110	11	110	162	00	서울특별시 종로구 효제동	3
1111016300	11110163	11110	11	110	163	00	서울특별시 종로구 종로5가	3
1111016400	11110164	11110	11	110	164	00	서울특별시 종로구 종로6가	3
1111016500	11110165	11110	11	110	165	00	서울특별시 종로구 이화동	3
1111016600	11110166	11110	11	110	166	00	서울특별시 종로구 연건동	3
1111016700	11110167	11110	11	110	167	00	서울특별시 종로구 충신동	3
1111016800	11110168	11110	11	110	168	00	서울특별시 종로구 동숭동	3
1111016900	11110169	11110	11	110	169	00	서울특별시 종로구 혜화동	3
1111017000	11110170	11110	11	110	170	00	서울특별시 종로구 명륜1가	3
1111017100	11110171	11110	11	110	171	00	서울특별시 종로구 명륜2가	3
1111017200	11110172	11110	11	110	172	00	서울특별시 종로구 명륜4가	3
1111017300	11110173	11110	11	110	173	00	서울특별시 종로구 명륜3가	3
1111017400	11110174	11110	11	110	174	00	서울특별시 종로구 창신동	3
1111017500	11110175	11110	11	110	175	00	서울특별시 종로구 숭인동	3
1111017600	11110176	11110	11	110	176	00	서울특별시 종로구 교남동	3
1111017700	11110177	11110	11	110	177	00	서울특별시 종로구 평동	3
1111017800	11110178	11110	11	110	178	00	서울특별시 종로구 송월동	3
1111017900	11110179	11110	11	110	179	00	서울특별시 종로구 홍파동	3
1111018000	11110180	11110	11	110	180	00	서울특별시 종로구 교북동	3
1111018100	11110181	11110	11	110	181	00	서울특별시 종로구 행촌동	3
1111018200	11110182	11110	11	110	182	00	서울특별시 종로구 구기동	3
1111018300	11110183	11110	11	110	183	00	서울특별시 종로구 평창동	3
1111018400	11110184	11110	11	110	184	00	서울특별시 종로구 부암동	3
1111018500	11110185	11110	11	110	185	00	서울특별시 종로구 홍지동	3
1111018600	11110186	11110	11	110	186	00	서울특별시 종로구 신영동	3
1111018700	11110187	11110	11	110	187	00	서울특별시 종로구 무악동	3
1114000000	11140	11	11	140	000	00	서울특별시 중구	2
1114010100	11140101	11140	11	140	101	00	서울특별시 중구 무교동	3
1114010200	11140102	11140	11	140	102	00	서울특별시 중구 다동	3
1114010300	11140103	11140	11	140	103	00	서울특별시 중구 태평로1가	3
1114010400	11140104	11140	11	140	104	00	서울특별시 중구 을지로1가	3
1114010500	11140105	11140	11	140	105	00	서울특별시 중구 을지로2가	3
1114010600	11140106	11140	11	140	106	00	서울특별시 중구 남대문로1가	3
1114010700	11140107	11140	11	140	107	00	서울특별시 중구 삼각동	3
1114010800	11140108	11140	11	140	108	00	서울특별시 중구 수하동	3
1114010900	11140109	11140	11	140	109	00	서울특별시 중구 장교동	3
1114011000	11140110	11140	11	140	110	00	서울특별시 중구 수표동	3
1114011100	11140111	11140	11	140	111	00	서울특별시 중구 소공동	3
1114011200	11140112	11140	11	140	112	00	서울특별시 중구 남창동	3
1114011300	11140113	11140	11	140	113	00	서울특별시 중구 북창동	3
1114011400	11140114	11140	11	140	114	00	서울특별시 중구 태평로2가	3
1114011500	11140115	11140	11	140	115	00	서울특별시 중구 남대문로2가	3
1114011600	11140116	11140	11	140	116	00	서울특별시 중구 남대문로3가	3
1114011700	11140117	11140	11	140	117	00	서울특별시 중구 남대문로4가	3
1114011800	11140118	11140	11	140	118	00	서울특별시 중구 남대문로5가	3
1114011900	11140119	11140	11	140	119	00	서울특별시 중구 봉래동1가	3
1114012000	11140120	11140	11	140	120	00	서울특별시 중구 봉래동2가	3
1114012100	11140121	11140	11	140	121	00	서울특별시 중구 회현동1가	3
1114012200	11140122	11140	11	140	122	00	서울특별시 중구 회현동2가	3
1114012300	11140123	11140	11	140	123	00	서울특별시 중구 회현동3가	3
1114012400	11140124	11140	11	140	124	00	서울특별시 중구 충무로1가	3
1114012500	11140125	11140	11	140	125	00	서울특별시 중구 충무로2가	3
1114012600	11140126	11140	11	140	126	00	서울특별시 중구 명동1가	3
1114012700	11140127	11140	11	140	127	00	서울특별시 중구 명동2가	3
1114012800	11140128	11140	11	140	128	00	서울특별시 중구 남산동1가	3
1114012900	11140129	11140	11	140	129	00	서울특별시 중구 남산동2가	3
1114013000	11140130	11140	11	140	130	00	서울특별시 중구 남산동3가	3
1114013100	11140131	11140	11	140	131	00	서울특별시 중구 저동1가	3
1114013200	11140132	11140	11	140	132	00	서울특별시 중구 충무로4가	3
1114013300	11140133	11140	11	140	133	00	서울특별시 중구 충무로5가	3
1114013400	11140134	11140	11	140	134	00	서울특별시 중구 인현동2가	3
1114013500	11140135	11140	11	140	135	00	서울특별시 중구 예관동	3
1114013600	11140136	11140	11	140	136	00	서울특별시 중구 묵정동	3
1114013700	11140137	11140	11	140	137	00	서울특별시 중구 필동1가	3
1114013800	11140138	11140	11	140	138	00	서울특별시 중구 필동2가	3
1114013900	11140139	11140	11	140	139	00	서울특별시 중구 필동3가	3
1114014000	11140140	11140	11	140	140	00	서울특별시 중구 남학동	3
1114014100	11140141	11140	11	140	141	00	서울특별시 중구 주자동	3
1114014200	11140142	11140	11	140	142	00	서울특별시 중구 예장동	3
1114014300	11140143	11140	11	140	143	00	서울특별시 중구 장충동1가	3
1114014400	11140144	11140	11	140	144	00	서울특별시 중구 장충동2가	3
1114014500	11140145	11140	11	140	145	00	서울특별시 중구 광희동1가	3
1114014600	11140146	11140	11	140	146	00	서울특별시 중구 광희동2가	3
1114014700	11140147	11140	11	140	147	00	서울특별시 중구 쌍림동	3
1114014800	11140148	11140	11	140	148	00	서울특별시 중구 을지로6가	3
1114014900	11140149	11140	11	140	149	00	서울특별시 중구 을지로7가	3
1114015000	11140150	11140	11	140	150	00	서울특별시 중구 을지로4가	3
1114015100	11140151	11140	11	140	151	00	서울특별시 중구 을지로5가	3
1114015200	11140152	11140	11	140	152	00	서울특별시 중구 주교동	3
1114015300	11140153	11140	11	140	153	00	서울특별시 중구 방산동	3
1114015400	11140154	11140	11	140	154	00	서울특별시 중구 오장동	3
1114015500	11140155	11140	11	140	155	00	서울특별시 중구 을지로3가	3
1114015600	11140156	11140	11	140	156	00	서울특별시 중구 입정동	3
1114015700	11140157	11140	11	140	157	00	서울특별시 중구 산림동	3
1114015800	11140158	11140	11	140	158	00	서울특별시 중구 충무로3가	3
1114015900	11140159	11140	11	140	159	00	서울특별시 중구 초동	3
1114016000	11140160	11140	11	140	160	00	서울특별시 중구 인현동1가	3
1114016100	11140161	11140	11	140	161	00	서울특별시 중구 저동2가	3
1114016200	11140162	11140	11	140	162	00	서울특별시 중구 신당동	3
1114016300	11140163	11140	11	140	163	00	서울특별시 중구 흥인동	3
1114016400	11140164	11140	11	140	164	00	서울특별시 중구 무학동	3
1114016500	11140165	11140	11	140	165	00	서울특별시 중구 황학동	3
1114016600	11140166	11140	11	140	166	00	서울특별시 중구 서소문동	3
1114016700	11140167	11140	11	140	167	00	서울특별시 중구 정동	3
1114016800	11140168	11140	11	140	168	00	서울특별시 중구 순화동	3
1114016900	11140169	11140	11	140	169	00	서울특별시 중구 의주로1가	3
1114017000	11140170	11140	11	140	170	00	서울특별시 중구 충정로1가	3
1114017100	11140171	11140	11	140	171	00	서울특별시 중구 중림동	3
1114017200	11140172	11140	11	140	172	00	서울특별시 중구 의주로2가	3
1114017300	11140173	11140	11	140	173	00	서울특별시 중구 만리동1가	3
1114017400	11140174	11140	11	140	174	00	서울특별시 중구 만리동2가	3
1117000000	11170	11	11	170	000	00	서울특별시 용산구	2
1117010100	11170101	11170	11	170	101	00	서울특별시 용산구 후암동	3
1117010200	11170102	11170	11	170	102	00	서울특별시 용산구 용산동2가	3
1117010300	11170103	11170	11	170	103	00	서울특별시 용산구 용산동4가	3
1117010400	11170104	11170	11	170	104	00	서울특별시 용산구 갈월동	3
1117010500	11170105	11170	11	170	105	00	서울특별시 용산구 남영동	3
1117010600	11170106	11170	11	170	106	00	서울특별시 용산구 용산동1가	3
1117010700	11170107	11170	11	170	107	00	서울특별시 용산구 동자동	3
1117010800	11170108	11170	11	170	108	00	서울특별시 용산구 서계동	3
1117010900	11170109	11170	11	170	109	00	서울특별시 용산구 청파동1가	3
1117011000	11170110	11170	11	170	110	00	서울특별시 용산구 청파동2가	3
1117011100	11170111	11170	11	170	111	00	서울특별시 용산구 청파동3가	3
1117011200	11170112	11170	11	170	112	00	서울특별시 용산구 원효로1가	3
1117011300	11170113	11170	11	170	113	00	서울특별시 용산구 원효로2가	3
1117011400	11170114	11170	11	170	114	00	서울특별시 용산구 신창동	3
1117011500	11170115	11170	11	170	115	00	서울특별시 용산구 산천동	3
1117011600	11170116	11170	11	170	116	00	서울특별시 용산구 청암동	3
1117011700	11170117	11170	11	170	117	00	서울특별시 용산구 원효로3가	3
1117011800	11170118	11170	11	170	118	00	서울특별시 용산구 원효로4가	3
1117011900	11170119	11170	11	170	119	00	서울특별시 용산구 효창동	3
1117012000	11170120	11170	11	170	120	00	서울특별시 용산구 도원동	3
1117012100	11170121	11170	11	170	121	00	서울특별시 용산구 용문동	3
1117012200	11170122	11170	11	170	122	00	서울특별시 용산구 문배동	3
1117012300	11170123	11170	11	170	123	00	서울특별시 용산구 신계동	3
1117012400	11170124	11170	11	170	124	00	서울특별시 용산구 한강로1가	3
1117012500	11170125	11170	11	170	125	00	서울특별시 용산구 한강로2가	3
1117012600	11170126	11170	11	170	126	00	서울특별시 용산구 용산동3가	3
1117012700	11170127	11170	11	170	127	00	서울특별시 용산구 용산동5가	3
1117012800	11170128	11170	11	170	128	00	서울특별시 용산구 한강로3가	3
1117012900	11170129	11170	11	170	129	00	서울특별시 용산구 이촌동	3
1117013000	11170130	11170	11	170	130	00	서울특별시 용산구 이태원동	3
1117013100	11170131	11170	11	170	131	00	서울특별시 용산구 한남동	3
1117013200	11170132	11170	11	170	132	00	서울특별시 용산구 동빙고동	3
1117013300	11170133	11170	11	170	133	00	서울특별시 용산구 서빙고동	3
1117013400	11170134	11170	11	170	134	00	서울특별시 용산구 주성동	3
1117013500	11170135	11170	11	170	135	00	서울특별시 용산구 용산동6가	3
1117013600	11170136	11170	11	170	136	00	서울특별시 용산구 보광동	3
1120000000	11200	11	11	200	000	00	서울특별시 성동구	2
1120010100	11200101	11200	11	200	101	00	서울특별시 성동구 상왕십리동	3
1120010200	11200102	11200	11	200	102	00	서울특별시 성동구 하왕십리동	3
1120010300	11200103	11200	11	200	103	00	서울특별시 성동구 홍익동	3
1120010400	11200104	11200	11	200	104	00	서울특별시 성동구 도선동	3
1120010500	11200105	11200	11	200	105	00	서울특별시 성동구 마장동	3
1120010600	11200106	11200	11	200	106	00	서울특별시 성동구 사근동	3
1120010700	11200107	11200	11	200	107	00	서울특별시 성동구 행당동	3
1120010800	11200108	11200	11	200	108	00	서울특별시 성동구 응봉동	3
1120010900	11200109	11200	11	200	109	00	서울특별시 성동구 금호동1가	3
1120011000	11200110	11200	11	200	110	00	서울특별시 성동구 금호동2가	3
1120011100	11200111	11200	11	200	111	00	서울특별시 성동구 금호동3가	3
1120011200	11200112	11200	11	200	112	00	서울특별시 성동구 금호동4가	3
1120011300	11200113	11200	11	200	113	00	서울특별시 성동구 옥수동	3
1120011400	11200114	11200	11	200	114	00	서울특별시 성동구 성수동1가	3
1120011500	11200115	11200	11	200	115	00	서울특별시 성동구 성수동2가	3
1120011800	11200118	11200	11	200	118	00	서울특별시 성동구 송정동	3
1120012200	11200122	11200	11	200	122	00	서울특별시 성동구 용답동	3
1121500000	11215	11	11	215	000	00	서울특별시 광진구	2
1121510100	11215101	11215	11	215	101	00	서울특별시 광진구 중곡동	3
1121510200	11215102	11215	11	215	102	00	서울특별시 광진구 능동	3
1121510300	11215103	11215	11	215	103	00	서울특별시 광진구 구의동	3
1121510400	11215104	11215	11	215	104	00	서울특별시 광진구 광장동	3
1121510500	11215105	11215	11	215	105	00	서울특별시 광진구 자양동	3
1121510700	11215107	11215	11	215	107	00	서울특별시 광진구 화양동	3
1121510900	11215109	11215	11	215	109	00	서울특별시 광진구 군자동	3
1123000000	11230	11	11	230	000	00	서울특별시 동대문구	2
1123010100	11230101	11230	11	230	101	00	서울특별시 동대문구 신설동	3
1123010200	11230102	11230	11	230	102	00	서울특별시 동대문구 용두동	3
1123010300	11230103	11230	11	230	103	00	서울특별시 동대문구 제기동	3
1123010400	11230104	11230	11	230	104	00	서울특별시 동대문구 전농동	3
1123010500	11230105	11230	11	230	105	00	서울특별시 동대문구 답십리동	3
1123010600	11230106	11230	11	230	106	00	서울특별시 동대문구 장안동	3
1123010700	11230107	11230	11	230	107	00	서울특별시 동대문구 청량리동	3
1123010800	11230108	11230	11	230	108	00	서울특별시 동대문구 회기동	3
1123010900	11230109	11230	11	230	109	00	서울특별시 동대문구 휘경동	3
1123011000	11230110	11230	11	230	110	00	서울특별시 동대문구 이문동	3
1126000000	11260	11	11	260	000	00	서울특별시 중랑구	2
1126010100	11260101	11260	11	260	101	00	서울특별시 중랑구 면목동	3
1126010200	11260102	11260	11	260	102	00	서울특별시 중랑구 상봉동	3
1126010300	11260103	11260	11	260	103	00	서울특별시 중랑구 중화동	3
1126010400	11260104	11260	11	260	104	00	서울특별시 중랑구 묵동	3
1126010500	11260105	11260	11	260	105	00	서울특별시 중랑구 망우동	3
1126010600	11260106	11260	11	260	106	00	서울특별시 중랑구 신내동	3
1129000000	11290	11	11	290	000	00	서울특별시 성북구	2
1129010100	11290101	11290	11	290	101	00	서울특별시 성북구 성북동	3
1129010200	11290102	11290	11	290	102	00	서울특별시 성북구 성북동1가	3
1129010300	11290103	11290	11	290	103	00	서울특별시 성북구 돈암동	3
1129010400	11290104	11290	11	290	104	00	서울특별시 성북구 동소문동1가	3
1129010500	11290105	11290	11	290	105	00	서울특별시 성북구 동소문동2가	3
1129010600	11290106	11290	11	290	106	00	서울특별시 성북구 동소문동3가	3
1129010700	11290107	11290	11	290	107	00	서울특별시 성북구 동소문동4가	3
1129010800	11290108	11290	11	290	108	00	서울특별시 성북구 동소문동5가	3
1129010900	11290109	11290	11	290	109	00	서울특별시 성북구 동소문동6가	3
1129011000	11290110	11290	11	290	110	00	서울특별시 성북구 동소문동7가	3
1129011100	11290111	11290	11	290	111	00	서울특별시 성북구 삼선동1가	3
1129011200	11290112	11290	11	290	112	00	서울특별시 성북구 삼선동2가	3
1129011300	11290113	11290	11	290	113	00	서울특별시 성북구 삼선동3가	3
1129011400	11290114	11290	11	290	114	00	서울특별시 성북구 삼선동4가	3
1129011500	11290115	11290	11	290	115	00	서울특별시 성북구 삼선동5가	3
1129011600	11290116	11290	11	290	116	00	서울특별시 성북구 동선동1가	3
1129011700	11290117	11290	11	290	117	00	서울특별시 성북구 동선동2가	3
1129011800	11290118	11290	11	290	118	00	서울특별시 성북구 동선동3가	3
1129011900	11290119	11290	11	290	119	00	서울특별시 성북구 동선동4가	3
1129012000	11290120	11290	11	290	120	00	서울특별시 성북구 동선동5가	3
1129012100	11290121	11290	11	290	121	00	서울특별시 성북구 안암동1가	3
1129012200	11290122	11290	11	290	122	00	서울특별시 성북구 안암동2가	3
1129012300	11290123	11290	11	290	123	00	서울특별시 성북구 안암동3가	3
1129012400	11290124	11290	11	290	124	00	서울특별시 성북구 안암동4가	3
1129012500	11290125	11290	11	290	125	00	서울특별시 성북구 안암동5가	3
1129012600	11290126	11290	11	290	126	00	서울특별시 성북구 보문동4가	3
1129012700	11290127	11290	11	290	127	00	서울특별시 성북구 보문동5가	3
1129012800	11290128	11290	11	290	128	00	서울특별시 성북구 보문동6가	3
1129012900	11290129	11290	11	290	129	00	서울특별시 성북구 보문동7가	3
1129013000	11290130	11290	11	290	130	00	서울특별시 성북구 보문동1가	3
1129013100	11290131	11290	11	290	131	00	서울특별시 성북구 보문동2가	3
1129013200	11290132	11290	11	290	132	00	서울특별시 성북구 보문동3가	3
1129013300	11290133	11290	11	290	133	00	서울특별시 성북구 정릉동	3
1129013400	11290134	11290	11	290	134	00	서울특별시 성북구 길음동	3
1129013500	11290135	11290	11	290	135	00	서울특별시 성북구 종암동	3
1129013600	11290136	11290	11	290	136	00	서울특별시 성북구 하월곡동	3
1129013700	11290137	11290	11	290	137	00	서울특별시 성북구 상월곡동	3
1129013800	11290138	11290	11	290	138	00	서울특별시 성북구 장위동	3
1129013900	11290139	11290	11	290	139	00	서울특별시 성북구 석관동	3
1130500000	11305	11	11	305	000	00	서울특별시 강북구	2
1130510100	11305101	11305	11	305	101	00	서울특별시 강북구 미아동	3
1130510200	11305102	11305	11	305	102	00	서울특별시 강북구 번동	3
1130510300	11305103	11305	11	305	103	00	서울특별시 강북구 수유동	3
1130510400	11305104	11305	11	305	104	00	서울특별시 강북구 우이동	3
1132000000	11320	11	11	320	000	00	서울특별시 도봉구	2
1132010500	11320105	11320	11	320	105	00	서울특별시 도봉구 쌍문동	3
1132010600	11320106	11320	11	320	106	00	서울특별시 도봉구 방학동	3
1132010700	11320107	11320	11	320	107	00	서울특별시 도봉구 창동	3
1132010800	11320108	11320	11	320	108	00	서울특별시 도봉구 도봉동	3
1135000000	11350	11	11	350	000	00	서울특별시 노원구	2
1135010200	11350102	11350	11	350	102	00	서울특별시 노원구 월계동	3
1135010300	11350103	11350	11	350	103	00	서울특별시 노원구 공릉동	3
1135010400	11350104	11350	11	350	104	00	서울특별시 노원구 하계동	3
1135010500	11350105	11350	11	350	105	00	서울특별시 노원구 상계동	3
1135010600	11350106	11350	11	350	106	00	서울특별시 노원구 중계동	3
1138000000	11380	11	11	380	000	00	서울특별시 은평구	2
1138010100	11380101	11380	11	380	101	00	서울특별시 은평구 수색동	3
1138010200	11380102	11380	11	380	102	00	서울특별시 은평구 녹번동	3
1138010300	11380103	11380	11	380	103	00	서울특별시 은평구 불광동	3
1138010400	11380104	11380	11	380	104	00	서울특별시 은평구 갈현동	3
1138010500	11380105	11380	11	380	105	00	서울특별시 은평구 구산동	3
1138010600	11380106	11380	11	380	106	00	서울특별시 은평구 대조동	3
1138010700	11380107	11380	11	380	107	00	서울특별시 은평구 응암동	3
1138010800	11380108	11380	11	380	108	00	서울특별시 은평구 역촌동	3
1138010900	11380109	11380	11	380	109	00	서울특별시 은평구 신사동	3
1138011000	11380110	11380	11	380	110	00	서울특별시 은평구 증산동	3
1138011400	11380114	11380	11	380	114	00	서울특별시 은평구 진관동	3
1141000000	11410	11	11	410	000	00	서울특별시 서대문구	2
1141010100	11410101	11410	11	410	101	00	서울특별시 서대문구 충정로2가	3
1141010200	11410102	11410	11	410	102	00	서울특별시 서대문구 충정로3가	3
1141010300	11410103	11410	11	410	103	00	서울특별시 서대문구 합동	3
1141010400	11410104	11410	11	410	104	00	서울특별시 서대문구 미근동	3
1141010500	11410105	11410	11	410	105	00	서울특별시 서대문구 냉천동	3
1141010600	11410106	11410	11	410	106	00	서울특별시 서대문구 천연동	3
1141010700	11410107	11410	11	410	107	00	서울특별시 서대문구 옥천동	3
1141010800	11410108	11410	11	410	108	00	서울특별시 서대문구 영천동	3
1141010900	11410109	11410	11	410	109	00	서울특별시 서대문구 현저동	3
1141011000	11410110	11410	11	410	110	00	서울특별시 서대문구 북아현동	3
1141011100	11410111	11410	11	410	111	00	서울특별시 서대문구 홍제동	3
1141011200	11410112	11410	11	410	112	00	서울특별시 서대문구 대현동	3
1141011300	11410113	11410	11	410	113	00	서울특별시 서대문구 대신동	3
1141011400	11410114	11410	11	410	114	00	서울특별시 서대문구 신촌동	3
1141011500	11410115	11410	11	410	115	00	서울특별시 서대문구 봉원동	3
1141011600	11410116	11410	11	410	116	00	서울특별시 서대문구 창천동	3
1141011700	11410117	11410	11	410	117	00	서울특별시 서대문구 연희동	3
1141011800	11410118	11410	11	410	118	00	서울특별시 서대문구 홍은동	3
1141011900	11410119	11410	11	410	119	00	서울특별시 서대문구 북가좌동	3
1141012000	11410120	11410	11	410	120	00	서울특별시 서대문구 남가좌동	3
1144000000	11440	11	11	440	000	00	서울특별시 마포구	2
1144010100	11440101	11440	11	440	101	00	서울특별시 마포구 아현동	3
1144010200	11440102	11440	11	440	102	00	서울특별시 마포구 공덕동	3
1144010300	11440103	11440	11	440	103	00	서울특별시 마포구 신공덕동	3
1144010400	11440104	11440	11	440	104	00	서울특별시 마포구 도화동	3
1144010500	11440105	11440	11	440	105	00	서울특별시 마포구 용강동	3
1144010600	11440106	11440	11	440	106	00	서울특별시 마포구 토정동	3
1144010700	11440107	11440	11	440	107	00	서울특별시 마포구 마포동	3
1144010800	11440108	11440	11	440	108	00	서울특별시 마포구 대흥동	3
1144010900	11440109	11440	11	440	109	00	서울특별시 마포구 염리동	3
1144011000	11440110	11440	11	440	110	00	서울특별시 마포구 노고산동	3
1144011100	11440111	11440	11	440	111	00	서울특별시 마포구 신수동	3
1144011200	11440112	11440	11	440	112	00	서울특별시 마포구 현석동	3
1144011300	11440113	11440	11	440	113	00	서울특별시 마포구 구수동	3
1144011400	11440114	11440	11	440	114	00	서울특별시 마포구 창전동	3
1144011500	11440115	11440	11	440	115	00	서울특별시 마포구 상수동	3
1144011600	11440116	11440	11	440	116	00	서울특별시 마포구 하중동	3
1144011700	11440117	11440	11	440	117	00	서울특별시 마포구 신정동	3
1144011800	11440118	11440	11	440	118	00	서울특별시 마포구 당인동	3
1144012000	11440120	11440	11	440	120	00	서울특별시 마포구 서교동	3
1144012100	11440121	11440	11	440	121	00	서울특별시 마포구 동교동	3
1144012200	11440122	11440	11	440	122	00	서울특별시 마포구 합정동	3
1144012300	11440123	11440	11	440	123	00	서울특별시 마포구 망원동	3
1144012400	11440124	11440	11	440	124	00	서울특별시 마포구 연남동	3
1144012500	11440125	11440	11	440	125	00	서울특별시 마포구 성산동	3
1144012600	11440126	11440	11	440	126	00	서울특별시 마포구 중동	3
1144012700	11440127	11440	11	440	127	00	서울특별시 마포구 상암동	3
1147000000	11470	11	11	470	000	00	서울특별시 양천구	2
1147010100	11470101	11470	11	470	101	00	서울특별시 양천구 신정동	3
1147010200	11470102	11470	11	470	102	00	서울특별시 양천구 목동	3
1147010300	11470103	11470	11	470	103	00	서울특별시 양천구 신월동	3
1150000000	11500	11	11	500	000	00	서울특별시 강서구	2
1150010100	11500101	11500	11	500	101	00	서울특별시 강서구 염창동	3
1150010200	11500102	11500	11	500	102	00	서울특별시 강서구 등촌동	3
1150010300	11500103	11500	11	500	103	00	서울특별시 강서구 화곡동	3
1150010400	11500104	11500	11	500	104	00	서울특별시 강서구 가양동	3
1150010500	11500105	11500	11	500	105	00	서울특별시 강서구 마곡동	3
1150010600	11500106	11500	11	500	106	00	서울특별시 강서구 내발산동	3
1150010700	11500107	11500	11	500	107	00	서울특별시 강서구 외발산동	3
1150010800	11500108	11500	11	500	108	00	서울특별시 강서구 공항동	3
1150010900	11500109	11500	11	500	109	00	서울특별시 강서구 방화동	3
1150011000	11500110	11500	11	500	110	00	서울특별시 강서구 개화동	3
1150011100	11500111	11500	11	500	111	00	서울특별시 강서구 과해동	3
1150011200	11500112	11500	11	500	112	00	서울특별시 강서구 오곡동	3
1150011300	11500113	11500	11	500	113	00	서울특별시 강서구 오쇠동	3
1153000000	11530	11	11	530	000	00	서울특별시 구로구	2
1153010100	11530101	11530	11	530	101	00	서울특별시 구로구 신도림동	3
1153010200	11530102	11530	11	530	102	00	서울특별시 구로구 구로동	3
1153010300	11530103	11530	11	530	103	00	서울특별시 구로구 가리봉동	3
